dept,course,sectionNumber,term,day,startTime,endTime,buildingCd,building,roomNo,instructors,activity,credits,totalSeatsRemaining,currentlyRegistered,generalSeatsRemaining,restrictedSeatsRemaining,termCd,startWk,endWk
"CPSC","110","L2C","2","Mon","15:00","18:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","3","23","3","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","210","L2H","2","Thu","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","014","TBD","Laboratory","n/a","0","0","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L1P","1","Fri","12:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","4","23","4","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","L2Q","2","Tue","13:00","15:00","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","2","24","2","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","104","1","Mon","13:00","14:00","DMP","Hugh Dempster Pavilion","310","ESTEY, ANTHONY","Lecture","4","0","179","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","104","1","Wed","13:00","14:00","DMP","Hugh Dempster Pavilion","310","ESTEY, ANTHONY","Lecture","4","0","179","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","104","1","Fri","13:00","14:00","DMP","Hugh Dempster Pavilion","310","ESTEY, ANTHONY","Lecture","4","0","179","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","L2B","2","Wed","10:00","11:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","12","12","12","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","210","L1A","1","Thu","10:30","12:30","ICCS","Institute for Computing (ICICS/CS)","014","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","L1X","1","Wed","15:00","18:00","ICCS","Institute for Computing (ICICS/CS)","X250","TBD","Laboratory","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","L1N","1","Wed","12:00","14:00","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","1","25","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","L1W","1","Mon","15:00","18:00","ICCS","Institute for Computing (ICICS/CS)","X250","TBD","Laboratory","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","L1J","1","Wed","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","0","26","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","103","T2D","2","Fri","15:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","0","26","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","313","2W2","2","Mon","13:00","14:00"," "," "," ","TBD","Waiting List","3","871","128","871","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","313","2W2","2","Wed","13:00","14:00"," "," "," ","TBD","Waiting List","3","871","128","871","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","313","2W2","2","Fri","13:00","14:00"," "," "," ","TBD","Waiting List","3","871","128","871","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L2A","2","Wed","9:00","12:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","2","24","2","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","L1N","1","Mon","11:00","13:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","1","32","1","0","2","Sep 05, 2017","Dec 01, 2017"
"CPSC","313","T2E","2","Wed","17:00","18:00","DMP","Hugh Dempster Pavilion","101","TBD","Tutorial","n/a","0","40","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","2W2","2","Mon","10:00","11:00"," "," "," ","TBD","Waiting List","4","926","73","926","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","2W2","2","Wed","10:00","11:00"," "," "," ","TBD","Waiting List","4","926","73","926","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","2W2","2","Fri","10:00","11:00"," "," "," ","TBD","Waiting List","4","926","73","926","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L1V","1","Thu","14:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X250","TBD","Laboratory","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","1W3","1","Thu","17:00","18:30"," "," "," ","TBD","Waiting List","4","34","0","34","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","1W3","1","Tue","17:00","18:30"," "," "," ","TBD","Waiting List","4","34","0","34","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L1G","1","Thu","10:30","12:30","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","3","27","3","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","103","1","Mon","9:00","10:00","DMP","Hugh Dempster Pavilion","310","ESTEY, ANTHONY","Lecture","4","0","220","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","103","1","Wed","9:00","10:00","DMP","Hugh Dempster Pavilion","310","ESTEY, ANTHONY","Lecture","4","0","220","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","103","1","Fri","9:00","10:00","DMP","Hugh Dempster Pavilion","310","ESTEY, ANTHONY","Lecture","4","0","220","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","WTB","1-2"," "," "," ","NSM","NSM","NSM","TBD","Waiting List","4","947","52","947","0","1-2","Sep 05, 2017","Apr 06, 2018"
"CPSC","213","L1H","1","Mon","10:00","11:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","6","22","6","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1H","1","Wed","10:00","12:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","6","22","6","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","259","L1H","1","Tue","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","0","30","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","L2B","2","Fri","12:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","3","23","3","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","213","L1G","1","Wed","16:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","1","27","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1G","1","Fri","15:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","1","27","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L1B","1","Wed","11:00","13:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","203","2","Thu","18:00","21:00","DMP","Hugh Dempster Pavilion","310","VOGT, RYAN","Lecture","4","53","107","0","53","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","L1M","1","Fri","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","3","23","3","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","201","2","Tue","15:30","17:00","SWNG","West Mall Swing Space","221","CONDON, ANNE","Lecture","3","98","102","98","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","100","201","2","Thu","15:30","17:00","SWNG","West Mall Swing Space","221","CONDON, ANNE","Lecture","3","98","102","98","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","310","L1K","1","Fri","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","8","28","8","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","313","T1E","1","Fri","16:00","17:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","319","1W1","1","Tue","12:30","14:00"," "," "," ","TBD","Waiting List","4","999","0","999","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","319","1W1","1","Thu","12:30","14:00"," "," "," ","TBD","Waiting List","4","999","0","999","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","101","1","Mon","14:00","15:00","DMP","Hugh Dempster Pavilion","110","HEEREN, CINDA","Lecture","3","0","132","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","101","1","Fri","14:00","15:00","DMP","Hugh Dempster Pavilion","110","HEEREN, CINDA","Lecture","3","0","132","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","101","1","Wed","14:00","15:00","DMP","Hugh Dempster Pavilion","110","HEEREN, CINDA","Lecture","3","0","132","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","T2A","2","Fri","12:00","13:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","1","39","0","1","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","320","T2S","2","Thu","11:00","12:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","0","7","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","103","T2G","2","Thu","15:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","7","20","7","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","103","202","2","Wed","16:00","17:30","ESB","Earth Sciences Building","1012","WOLFMAN, STEVEN","Lecture","3","54","106","48","6","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","103","T2E","2","Fri","16:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","8","18","8","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","103","T2C","2","Fri","14:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","1","25","1","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","319","201","2","Tue","12:30","14:00","DMP","Hugh Dempster Pavilion","301","JIM, JERRY","Lecture","4","0","66","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","319","201","2","Thu","12:30","14:00","DMP","Hugh Dempster Pavilion","301","JIM, JERRY","Lecture","4","0","66","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","1W1","1","Tue","9:30","11:00"," "," "," ","TBD","Waiting List","3","947","52","947","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","304","1W1","1","Thu","9:30","11:00"," "," "," ","TBD","Waiting List","3","947","52","947","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","304","T2E","2","Tue","16:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Tutorial","n/a","21","9","21","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","2W2","2","Tue","12:30","14:00"," "," "," ","TBD","Waiting List","3","933","66","933","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","2W2","2","Thu","12:30","14:00"," "," "," ","TBD","Waiting List","3","933","66","933","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","210","L1P","1","Thu","16:00","18:00","ICCS","Institute for Computing (ICICS/CS)","014","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","1W3","1","Mon","14:00","15:00"," "," "," ","TBD","Waiting List","4","987","12","987","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","1W3","1","Fri","14:00","15:00"," "," "," ","TBD","Waiting List","4","987","12","987","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","1W3","1","Wed","14:00","15:00"," "," "," ","TBD","Waiting List","4","987","12","987","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L2F","2","Thu","17:00","19:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","0","26","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","310","202","2","Tue","9:30","11:00","DMP","Hugh Dempster Pavilion","110","TBD","Lecture","4","0","0","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","310","202","2","Thu","9:30","11:00","DMP","Hugh Dempster Pavilion","110","TBD","Lecture","4","0","0","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","310","WT2","2"," "," "," ","NSM","NSM","NSM","TBD","Waiting List","4","800","199","800","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","2W3","2","Mon","15:00","16:00"," "," "," ","TBD","Waiting List","4","961","38","961","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","2W3","2","Wed","15:00","16:00"," "," "," ","TBD","Waiting List","4","961","38","961","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","2W3","2","Fri","15:00","16:00"," "," "," ","TBD","Waiting List","4","961","38","961","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","210","1W1","1","Mon","12:00","13:00"," "," "," ","TBD","Waiting List","4","994","5","994","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","1W1","1","Wed","12:00","13:00"," "," "," ","TBD","Waiting List","4","994","5","994","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","1W1","1","Fri","12:00","13:00"," "," "," ","TBD","Waiting List","4","994","5","994","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","T1B","1","Thu","17:00","18:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","9","31","1","8","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","L2M","2","Tue","16:00","18:00","ICCS","Institute for Computing (ICICS/CS)","014","TBD","Laboratory","n/a","0","24","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","103","T1K","1","Thu","14:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","103","T1M","1","Thu","15:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","12","15","12","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","L1U","1","Tue","18:00","20:00","ICCS","Institute for Computing (ICICS/CS)","014","TBD","Laboratory","n/a","10","18","10","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","L1G","1","Fri","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","014","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","203","2","Mon","16:00","17:00","WOOD","Woodward (Instructional Resources Centre-IRC)","6","TBD","Lecture","4","60","120","0","60","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","203","2","Wed","16:00","17:00","WOOD","Woodward (Instructional Resources Centre-IRC)","6","TBD","Lecture","4","60","120","0","60","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","203","2","Fri","16:00","17:00","WOOD","Woodward (Instructional Resources Centre-IRC)","6","TBD","Lecture","4","60","120","0","60","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","210","L2D","2","Wed","15:00","17:00","ICCS","Institute for Computing (ICICS/CS)","014","TBD","Laboratory","n/a","0","24","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","T2Q","2","Tue","12:00","13:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","0","40","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","L1C","1","Mon","16:00","18:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","13","22","13","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","1W1","1","Tue","14:00","15:30"," "," "," ","TBD","Waiting List","4","998","1","998","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","1W1","1","Thu","14:00","15:30"," "," "," ","TBD","Waiting List","4","998","1","998","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","102","1","Tue","8:00","9:30","DMP","Hugh Dempster Pavilion","310","HEEREN, CINDA","Lecture","4","42","118","0","42","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","102","1","Thu","8:00","9:30","DMP","Hugh Dempster Pavilion","310","HEEREN, CINDA","Lecture","4","42","118","0","42","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","101","1","Tue","14:00","15:30","SWNG","West Mall Swing Space","221","TIEN, GEOFFREY","Lecture","4","0","183","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","101","1","Thu","14:00","15:30","SWNG","West Mall Swing Space","221","TIEN, GEOFFREY","Lecture","4","0","183","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","T2H","2","Tue","15:30","16:30","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","2","38","2","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","T2J","2","Wed","9:00","10:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","21","19","21","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","L1A","1","Tue","11:00","13:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","1","34","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","101","1","Tue","14:00","15:30","DMP","Hugh Dempster Pavilion","310","ESTEY, ANTHONY","Lecture","4","64","96","0","64","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","101","1","Thu","14:00","15:30","DMP","Hugh Dempster Pavilion","310","ESTEY, ANTHONY","Lecture","4","64","96","0","64","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","L1N","1","Fri","9:00","12:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","9","18","9","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","1W1","1","Tue","12:30","14:00"," "," "," ","KICZALES, GREGOR","Waiting List","4","892","107","892","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","1W1","1","Thu","12:30","14:00"," "," "," ","KICZALES, GREGOR","Waiting List","4","892","107","892","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","202","2","Mon","16:00","17:00","FSC","Forest Sciences Centre","1005","HEEREN, CINDA","Lecture","4","25","225","0","25","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","202","2","Wed","16:00","17:00","FSC","Forest Sciences Centre","1005","HEEREN, CINDA","Lecture","4","25","225","0","25","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","202","2","Fri","16:00","17:00","FSC","Forest Sciences Centre","1005","HEEREN, CINDA","Lecture","4","25","225","0","25","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","L2N","2","Mon","11:00","13:00","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","1","25","1","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","320","202","2","Mon","8:00","9:00","DMP","Hugh Dempster Pavilion","310","BELLEVILLE, PATRICE","Lecture","3","7","153","0","7","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","320","202","2","Wed","8:00","9:00","DMP","Hugh Dempster Pavilion","310","BELLEVILLE, PATRICE","Lecture","3","7","153","0","7","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","320","202","2","Fri","8:00","9:00","DMP","Hugh Dempster Pavilion","310","BELLEVILLE, PATRICE","Lecture","3","7","153","0","7","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","203","2","Mon","12:00","13:00","DMP","Hugh Dempster Pavilion","110","TIEN, GEOFFREY","Lecture","4","0","109","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","203","2","Wed","12:00","13:00","DMP","Hugh Dempster Pavilion","110","TIEN, GEOFFREY","Lecture","4","0","109","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","203","2","Fri","12:00","13:00","DMP","Hugh Dempster Pavilion","110","TIEN, GEOFFREY","Lecture","4","0","109","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L2V","2","Tue","12:30","15:30","ICCS","Institute for Computing (ICICS/CS)","X250","TBD","Laboratory","n/a","0","26","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L2G","2","Tue","9:30","12:30","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","2","24","2","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L2X","2","Tue","9:30","12:30","ICCS","Institute for Computing (ICICS/CS)","X250","TBD","Laboratory","n/a","16","10","16","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","L2P","2","Mon","13:00","15:00","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","1","25","1","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","100","L2G","2","Wed","17:00","18:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","14","10","14","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","121","L2L","2","Wed","13:00","15:00","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","1","25","1","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","210","L1F","1","Wed","12:00","14:00","ICCS","Institute for Computing (ICICS/CS)","014","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","L1D","1","Tue","9:30","12:30","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","L1B","1","Mon","12:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","L2K","2","Thu","14:00","16:00","ICCS","Institute for Computing (ICICS/CS)","015","TBD","Laboratory","n/a","0","26","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L1R","1","Mon","12:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X250","TBD","Laboratory","n/a","9","18","9","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","2W1","2","Mon","17:00","18:00"," "," "," ","TBD","Waiting List","4","955","44","955","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L1J","1","Wed","15:00","18:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","2W1","2","Wed","17:00","18:00"," "," "," ","TBD","Waiting List","4","955","44","955","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","2W1","2","Fri","17:00","18:00"," "," "," ","TBD","Waiting List","4","955","44","955","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","L2B","2","Wed","14:00","16:00","ICCS","Institute for Computing (ICICS/CS)","015","TBD","Laboratory","n/a","1","25","0","1","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","L1M","1","Thu","14:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","L1E","1","Wed","14:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","1","32","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","317","T1C","1","Fri","12:00","13:00","DMP","Hugh Dempster Pavilion","101","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","317","T2D","2","Thu","14:30","15:30","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","1","39","1","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","2W2","2","Mon","16:00","17:00"," "," "," ","TBD","Waiting List","4","950","49","950","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","2W2","2","Wed","16:00","17:00"," "," "," ","TBD","Waiting List","4","950","49","950","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","2W2","2","Fri","16:00","17:00"," "," "," ","TBD","Waiting List","4","950","49","950","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","221","L1M","1","Wed","17:00","19:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","16","17","16","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","221","L1H","1","Fri","15:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","2","31","2","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","T2K","2","Wed","12:00","13:00","DMP","Hugh Dempster Pavilion","101","TBD","Tutorial","n/a","5","35","5","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","2W3","2","Tue","9:30","11:00"," "," "," ","TBD","Waiting List","4","947","52","947","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","2W3","2","Thu","9:30","11:00"," "," "," ","TBD","Waiting List","4","947","52","947","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","1W4","1","Mon","13:00","14:00","TBA","TBA","TBA","ESTEY, ANTHONY","Waiting List","4","870","129","870","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","1W4","1","Wed","13:00","14:00","TBA","TBA","TBA","ESTEY, ANTHONY","Waiting List","4","870","129","870","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","110","1W4","1","Fri","13:00","14:00","TBA","TBA","TBA","ESTEY, ANTHONY","Waiting List","4","870","129","870","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","102","1","Tue","15:30","17:00","DMP","Hugh Dempster Pavilion","310","TSIKNIS, GEORGIOS","Lecture","4","4","156","0","4","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","102","1","Thu","15:30","17:00","DMP","Hugh Dempster Pavilion","310","TSIKNIS, GEORGIOS","Lecture","4","4","156","0","4","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L1M","1","Tue","15:30","17:30","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","0","26","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","101","1","Tue","12:30","14:00","DMP","Hugh Dempster Pavilion","310","BANIASSAD, ELISA","Lecture","4","0","180","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","101","1","Thu","12:30","14:00","DMP","Hugh Dempster Pavilion","310","BANIASSAD, ELISA","Lecture","4","0","180","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L1A","1","Fri","14:00","16:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","L2K","2","Wed","14:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","18","6","18","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","310","102","1","Tue","9:30","11:00","DMP","Hugh Dempster Pavilion","110","BANIASSAD, ELISA","Lecture","4","0","141","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","121","L2T","2","Thu","18:00","20:00","ICCS","Institute for Computing (ICICS/CS)","011","TBD","Laboratory","n/a","0","26","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","310","102","1","Thu","9:30","11:00","DMP","Hugh Dempster Pavilion","110","BANIASSAD, ELISA","Lecture","4","0","141","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","L2E","2","Wed","15:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","17","7","17","0","2","Jan 03, 2018","Apr 06, 2018"
